gloss,video_id,xmin,ymin,xmax,ymax,fps,frame_end,frame_start,instance_id,signer_id,source,split,url,variation_id
who,63239,356,43,951,720,25.0,-1,1,4,5,aslu,train,https://www.youtube.com/watch?v=pBnGrdxhxHQ,0
who,63240,333,18,917,720,25.0,-1,1,5,5,aslu,train,https://www.youtube.com/watch?v=_V31e361KV8,0
who,63241,25,8,223,240,25.0,-1,1,6,87,aslpro,train,http://www.aslpro.com/main/w/who.swf,0
who,63242,188,55,546,400,25.0,-1,1,7,12,aslsearch,train,http://www.aslsearch.com/signs/videos/who.mp4,0
who,63226,235,15,526,414,25.0,-1,1,8,36,startasl,test,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/who.mp4,0
who,63227,687,96,1421,1080,25.0,-1,1,9,6,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Who%202-P20hHY3qUEQ.mp4,0
who,63228,693,88,1401,1080,25.0,-1,1,10,6,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Who-rehp_kwiS-I.mp4,0
who,63229,655,72,1505,1071,25.0,-1,1,11,4,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Who-wmIY6Yo-vp8.mp4,0
who,63230,342,20,1162,1080,25.0,-1,1,12,46,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Who-xchfz0eTaP8.mp4,0
who,63231,128,8,517,480,25.0,-1,1,13,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468928348.68.mp4,0
who,66778,165,4,472,370,25.0,-1,1,14,88,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/WH/WHO-1430.mp4,0
who,63232,112,28,507,480,25.0,-1,1,15,59,asldeafined,train,https://media.asldeafined.com/vocabulary/1539176590.1089.mp4,0
who,63233,121,12,533,480,25.0,-1,1,16,14,handspeak,test,https://www.handspeak.com/word/w/who.mp4,0
who,63234,173,0,516,360,25.0,-1,1,17,20,handspeak,val,https://www.handspeak.com/word/w/who-old.mp4,0
who,66779,167,3,471,370,25.0,-1,1,18,88,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/WH/WHO-2236.mp4,0
who,66780,195,32,472,370,25.0,-1,1,19,93,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/WH/WHO-2283.mp4,0
who,63225,35,0,293,240,25.0,-1,1,20,42,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/51811.mp4,0
who,67066,115,29,371,360,25.0,-1,1,21,109,asllex,train,https://youtu.be/gDkZ2Zn3Sjg,0
who,63236,81,19,207,192,25.0,-1,1,23,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/9/9019.mp4,0
who,63237,82,17,212,192,25.0,-1,1,24,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/9/9020.mp4,0
who,63238,373,118,828,720,25.0,-1,1,25,80,nabboud,train,https://www.youtube.com/watch?v=dnDu1DxXWo4,0
candy,08909,0,0,360,240,25.0,782,730,0,9,asl5200,train,https://www.youtube.com/watch?v=PPmQd2zWdP0,0
candy,68018,114,0,1155,720,25.0,-1,1,1,109,valencia-asl,train,https://www.youtube.com/watch?v=LMQ4kaHPS48,1
candy,70326,126,32,284,240,25.0,5411,5286,2,121,northtexas,train,https://www.youtube.com/watch?v=pc0-gVEETVg,1
candy,68790,112,16,539,357,25.0,63,1,3,113,lillybauer,train,https://www.youtube.com/watch?v=PfobLrBH5G8,1
candy,08928,33,4,230,240,25.0,-1,1,4,49,aslpro,train,http://www.aslpro.com/main/c/candy.swf,0
candy,08929,153,55,539,400,25.0,-1,1,5,12,aslsearch,val,http://www.aslsearch.com/signs/videos/candy.mp4,1
candy,08916,163,14,517,414,25.0,-1,1,6,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/candy.mp4,1
candy,08917,784,153,1501,1080,25.0,-1,1,7,39,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Candy%2C%20It%27s%20Nothing%202-dsVi-FR4eBg.mp4,0
candy,08918,774,153,1499,1080,25.0,-1,1,8,39,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Candy%2C%20It%27s%20Nothing-YX3NQ7iEwiE.mp4,0
candy,08919,647,60,1538,1065,25.0,-1,1,9,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Candy-v1iNoQ1DZ7c.mp4,1
candy,08920,675,65,1529,1060,25.0,-1,1,10,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Cute-Dl2ekdgVRTg.mp4,0
candy,08921,66,24,572,480,25.0,-1,1,11,17,asldeafined,train,https://media.asldeafined.com/vocabulary/1471144833.8086.mp4,1
candy,08922,56,15,264,240,25.0,-1,1,12,14,handspeak,val,https://www.handspeak.com/word/c/candy-sweet.mp4,0
candy,08923,16,8,268,240,25.0,-1,1,13,14,handspeak,train,https://www.handspeak.com/word/c/candy-usa.mp4,1
candy,65298,186,15,467,370,25.0,-1,1,14,90,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CA/CANDY_1-66.mp4,0
candy,08924,80,11,216,192,25.0,-1,1,15,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6123.mp4,0
candy,65299,136,16,469,370,25.0,-1,1,16,90,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CA/CANDY_1-67.mp4,1
candy,65300,195,16,467,370,25.0,-1,1,17,89,aslsignbank,test,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CA/CANDY_2-1014.mp4,0
candy,08915,23,0,286,240,25.0,-1,1,18,56,spreadthesign,test,https://media.spreadthesign.com/video/mp4/13/51294.mp4,1
candy,67468,147,19,426,360,25.0,-1,1,19,109,asllex,val,https://youtu.be/kymMYu5qPhY,1
candy,67470,93,19,365,360,25.0,-1,1,20,109,asllex,train,https://youtu.be/xK2QEO7Xld4,0
candy,08925,78,15,233,192,25.0,-1,1,21,11,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/7/7906.mp4,1
candy,08926,329,47,928,717,25.0,-1,1,22,5,aslu,train,https://www.youtube.com/watch?v=EfJ4xLiX5IA,1
candy,08927,340,23,1019,720,25.0,-1,1,23,5,aslu,train,https://www.youtube.com/watch?v=nmD3uqyVAC0,1
cousin,65415,134,17,491,370,25.0,-1,1,0,102,aslsignbank,test,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CO/COUSIN-1171.mp4,0
cousin,70332,176,46,440,360,25.0,1262,1161,1,121,northtexas,train,https://www.youtube.com/watch?v=bq-HmgjGzmw,0
cousin,68592,275,19,882,720,25.0,39,1,2,112,lillybauer,train,https://www.youtube.com/watch?v=jC6sHiZBEyI,0
cousin,13647,205,43,479,400,25.0,-1,1,3,41,aslsearch,train,http://www.aslsearch.com/signs/videos/cousin3.mp4,0
cousin,13648,192,41,488,400,25.0,-1,1,4,41,aslsearch,train,http://www.aslsearch.com/signs/videos/cousin.mp4,0
cousin,13631,463,67,856,720,25.0,-1,1,5,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/cousin-female.mp4,0
cousin,13632,428,69,853,720,25.0,-1,1,6,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/cousin-male.mp4,0
cousin,13633,297,16,772,480,25.0,-1,1,7,60,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Cousin-WACMzmRGgY8.mp4,0
cousin,13634,99,24,512,480,25.0,-1,1,8,59,asldeafined,val,https://media.asldeafined.com/vocabulary/1466904377.9296.mp4,0
cousin,13635,59,25,528,480,25.0,-1,1,9,59,asldeafined,test,https://media.asldeafined.com/vocabulary/1466904400.1624.mp4,0
cousin,13636,55,27,520,480,25.0,-1,1,10,59,asldeafined,train,https://media.asldeafined.com/vocabulary/1539177107.4884.mp4,0
cousin,13637,49,17,258,240,25.0,-1,1,11,14,handspeak,train,https://www.handspeak.com/word/c/cousin-female.mp4,0
cousin,13638,31,16,254,240,25.0,-1,1,12,14,handspeak,train,https://www.handspeak.com/word/c/cousin-male.mp4,0
cousin,13630,67,17,251,234,25.0,-1,1,13,35,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/47501.mp4,0
cousin,13639,63,15,257,240,25.0,-1,1,14,14,handspeak,val,https://www.handspeak.com/word/c/cousin.mp4,0
cousin,67535,86,20,382,360,25.0,-1,1,15,109,asllex,test,https://youtu.be/mBNbzPNTVqk,0
cousin,13640,52,9,225,192,25.0,-1,1,16,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6148.mp4,0
cousin,13641,79,8,222,192,25.0,-1,1,17,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/6/6150.mp4,0
cousin,13642,54,9,222,192,25.0,-1,1,18,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6568.mp4,0
cousin,13643,240,25,965,720,25.0,-1,1,19,5,aslu,train,https://www.youtube.com/watch?v=e9-jd3sf6us,0
cousin,13644,4,11,199,240,25.0,-1,1,20,24,aslpro,train,http://www.aslpro.com/main/c/cousin_female.swf,0
cousin,13645,2,13,205,240,25.0,-1,1,21,24,aslpro,train,http://www.aslpro.com/main/c/cousin_male.swf,0
cousin,13646,174,36,487,400,25.0,-1,1,22,41,aslsearch,train,http://www.aslsearch.com/signs/videos/cousin2.mp4,0
deaf,14855,0,0,360,240,25.0,543,497,0,9,asl5200,test,https://www.youtube.com/watch?v=ChIupJBcxjs,0
deaf,70015,163,40,401,360,25.0,4511,4420,1,121,northtexas,train,https://www.youtube.com/watch?v=25ymRY7hbjs,0
deaf,68586,102,6,563,360,25.0,137,80,2,113,lillybauer,train,https://www.youtube.com/watch?v=J9hiREjgVe0,0
deaf,68033,275,0,1053,720,25.0,-1,1,3,109,valencia-asl,train,https://www.youtube.com/watch?v=Qvn5RGyb0po,0
deaf,14899,320,43,932,720,25.0,-1,1,4,5,aslu,train,https://www.youtube.com/watch?v=sP4e9vRUCYM,0
deaf,14900,320,54,842,720,25.0,-1,1,5,69,nabboud,train,https://www.youtube.com/watch?v=YsLUNOu9jXU,0
deaf,14882,186,15,525,414,25.0,-1,1,6,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/deaf.mp4,0
deaf,14901,22,18,199,240,25.0,-1,1,7,16,aslpro,val,http://www.aslpro.com/main/d/deaf_1.swf,0
deaf,14903,170,62,532,400,25.0,-1,1,9,12,aslsearch,val,http://www.aslsearch.com/signs/videos/deaf.mp4,0
deaf,14883,738,111,1463,1080,25.0,-1,1,10,45,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Deaf%202-1tMYCoZB0lE.mp4,0
deaf,14884,677,59,1527,1061,25.0,-1,1,11,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Deaf%202-VoHLEG8FIH4.mp4,0
deaf,14885,727,115,1483,1078,25.0,-1,1,12,45,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Deaf-bHRhz2geOTA.mp4,0
deaf,14886,445,35,1030,709,25.0,-1,1,13,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Deaf.mp4,0
deaf,65445,170,15,476,370,25.0,-1,1,14,90,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DE/DEAF-103.mp4,0
deaf,14887,111,30,517,480,25.0,-1,1,15,59,asldeafined,val,https://media.asldeafined.com/vocabulary/1466906743.302.mp4,0
deaf,14888,95,28,530,480,25.0,-1,1,16,15,asldeafined,test,https://media.asldeafined.com/vocabulary/1522766619.2346.mp4,0
deaf,14889,36,0,527,480,25.0,-1,1,17,14,handspeak,train,https://www.handspeak.com/word/d/deaf2.mp4,0
deaf,14891,30,0,526,480,25.0,-1,1,20,20,handspeak,val,https://www.handspeak.com/word/d/deaf.mp4,0
deaf,14893,66,24,205,192,25.0,-1,1,21,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23016.mp4,0
deaf,14894,60,24,206,192,25.0,-1,1,22,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23017.mp4,0
deaf,14895,372,54,842,720,25.0,-1,1,23,69,nabboud,train,https://www.youtube.com/watch?v=5Dr7V1fbTFU,0
deaf,14896,341,30,910,720,25.0,-1,1,24,47,scott,train,https://www.youtube.com/watch?v=IgT0jDp56ZM,0
deaf,14898,334,35,942,720,25.0,-1,1,26,5,aslu,train,https://www.youtube.com/watch?v=ofL3HMkLDOc,0
fine,65717,160,15,471,370,25.0,-1,1,0,94,aslsignbank,test,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/FI/FINE-455.mp4,0
fine,70234,163,42,390,360,25.0,4746,4638,1,121,northtexas,test,https://www.youtube.com/watch?v=4Nh1iFv2BMc,0
fine,68048,338,30,991,720,25.0,-1,1,2,109,valencia-asl,train,https://www.youtube.com/watch?v=Yey5VEZE-_g,0
fine,21885,149,39,415,341,25.0,-1,1,3,64,aslu,train,https://www.youtube.com/watch?v=IuBUE7SH1Wk,0
fine,21886,317,43,919,720,25.0,-1,1,4,5,aslu,val,https://www.youtube.com/watch?v=OHHKerxHJjQ,0
fine,21887,333,39,959,720,25.0,-1,1,5,5,aslu,val,https://www.youtube.com/watch?v=YSTnrscx1UY,0
fine,21888,12,20,207,240,25.0,-1,1,6,83,aslpro,train,http://www.aslpro.com/main/f/fine.swf,0
fine,21870,414,53,804,720,25.0,-1,1,7,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/fine2.mp4,0
fine,21889,33,6,245,240,25.0,-1,1,8,24,aslpro,train,http://www.aslpro.com//main/f/fine_ticket.swf,1
fine,21890,166,54,515,400,25.0,-1,1,9,12,aslsearch,test,http://www.aslsearch.com/signs/videos/cost.mp4,1
fine,21891,236,35,486,400,25.0,-1,1,10,41,aslsearch,train,http://www.aslsearch.com/signs/videos/fine.mp4,0
fine,21871,206,15,518,414,25.0,-1,1,11,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/fine.mp4,0
fine,21872,344,10,770,480,25.0,-1,1,12,52,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20fine5-4SzwErJNYTc.mp4,0
fine,21869,67,10,236,240,25.0,-1,1,13,2,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/92669.mp4,0
fine,21874,57,6,600,480,25.0,-1,1,15,21,asldeafined,val,https://media.asldeafined.com/vocabulary/1468494312.7752.mp4,1
fine,21875,7,0,532,480,25.0,-1,1,16,20,handspeak,train,https://www.handspeak.com/word/f/fine-charge.mp4,1
fine,21876,64,0,586,480,25.0,-1,1,17,20,handspeak,train,https://www.handspeak.com/word/f/fine-good2.mp4,0
fine,21878,69,14,214,192,25.0,-1,1,19,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/14/14347.mp4,0
fine,67660,100,25,378,360,25.0,-1,1,20,109,asllex,train,https://youtu.be/2RLybfKx4Js,0
fine,67659,94,19,364,360,25.0,-1,1,21,109,asllex,train,https://youtu.be/lTp1ICCGCxA,0
fine,21883,72,15,216,192,25.0,-1,1,26,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6355.mp4,1
fine,21884,372,50,959,720,25.0,-1,1,27,5,aslu,train,https://www.youtube.com/watch?v=atyYSgDudAU,0
help,27194,0,0,360,240,25.0,1433,1387,0,9,asl5200,test,https://www.youtube.com/watch?v=SiBub8VD5wo,0
help,69364,605,64,1417,1080,25.0,-1,1,1,115,aslbrick,val,http://aslbricks.org/New/ASL-Videos/help.mp4,0
help,27219,380,43,875,720,25.0,-1,1,2,65,nabboud,val,https://www.youtube.com/watch?v=RStYX5OXPjE,0
help,27220,0,12,224,240,25.0,-1,1,3,30,aslpro,val,http://www.aslpro.com/main/h/help.swf,0
help,27221,198,56,563,400,25.0,-1,1,4,12,aslsearch,train,http://www.aslsearch.com/signs/videos/help.mp4,0
help,27206,211,16,525,414,25.0,-1,1,5,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/help.mp4,0
help,27207,665,54,1608,1080,25.0,-1,1,6,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Stamp%2C%20Help-2bSAr25HPXY.mp4,0
help,27208,80,14,536,480,25.0,-1,1,7,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468580671.3652.mp4,0
help,27209,66,20,607,480,25.0,-1,1,8,17,asldeafined,test,https://media.asldeafined.com/vocabulary/1471136062.8464.mp4,0
help,27210,63,17,284,240,25.0,-1,1,9,14,handspeak,train,https://www.handspeak.com/word/h/help2.mp4,0
help,27211,55,0,298,240,25.0,-1,1,10,20,handspeak,train,https://www.handspeak.com/word/h/help-me.mp4,0
help,27212,171,0,515,360,25.0,-1,2,11,20,handspeak,train,https://www.handspeak.com/word/h/help.mp4,0
help,65890,182,14,465,370,25.0,-1,1,12,90,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/HE/HELP-2562.mp4,0
help,27213,92,24,202,192,25.0,-1,1,13,10,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/23/23431.mp4,0
help,27214,77,3,220,192,25.0,-1,1,14,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/5/5871.mp4,0
help,65891,188,14,463,370,25.0,-1,1,15,90,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/HE/HELP-2563.mp4,0
help,65889,188,15,469,370,25.0,-1,1,16,90,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/HE/HELP-483.mp4,0
help,67757,93,18,364,360,25.0,-1,1,18,109,asllex,train,https://youtu.be/OWXmFhatan8,0
help,27215,72,14,217,192,25.0,-1,1,19,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6389.mp4,0
help,27216,67,5,217,192,25.0,-1,1,20,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/9/9918.mp4,0
help,27217,61,12,213,192,25.0,-1,1,21,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/9/9936.mp4,0
help,27218,387,40,901,720,25.0,-1,1,22,65,nabboud,train,https://www.youtube.com/watch?v=l31UXgChCS4,0
no,38482,0,0,360,240,25.0,1397,1318,0,9,asl5200,test,https://www.youtube.com/watch?v=1_jXxjd0lKE,0
no,69411,274,43,875,720,25.0,-1,1,1,118,aslbrick,val,http://aslbricks.org/New/ASL-Videos/no.mp4,0
no,68110,113,0,1151,720,25.0,-1,1,2,109,valencia-asl,val,https://www.youtube.com/watch?v=BqmquW0f1ok,0
no,68406,346,31,916,720,25.0,54,1,3,112,lillybauer,val,https://www.youtube.com/watch?v=Dd95RFhtSs4,0
no,38539,384,33,929,720,25.0,-1,1,4,47,scott,train,https://www.youtube.com/watch?v=nyUDOPmQlZQ,0
no,38540,343,23,999,720,25.0,-1,1,5,5,aslu,train,https://www.youtube.com/watch?v=pkzfT9cYvH0,0
no,38541,262,14,958,720,25.0,-1,1,6,5,aslu,train,https://www.youtube.com/watch?v=QJXKaOSyl4o,0
no,38542,0,4,240,240,25.0,-1,1,7,25,aslpro,train,http://www.aslpro.com/main/n/no.swf,0
no,38525,223,12,525,414,25.0,-1,1,9,36,startasl,test,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/no.mp4,0
no,38544,258,38,509,400,25.0,-1,1,10,41,aslsearch,train,http://www.aslsearch.com/signs/videos/no.mp4,0
no,38527,777,24,1651,1080,25.0,-1,1,12,3,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20No-hwa_U71nr74.mp4,0
no,38529,88,0,502,480,25.0,-1,1,15,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468719269.5533.mp4,0
no,38530,138,36,517,480,25.0,-1,1,16,15,asldeafined,train,https://media.asldeafined.com/vocabulary/1522767129.7038.mp4,0
no,38531,121,0,545,480,25.0,-1,1,17,20,handspeak,test,https://www.handspeak.com/word/n/no.mp4,0
no,38532,74,22,205,192,25.0,-1,1,18,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23547.mp4,0
no,38533,83,17,215,192,25.0,-1,1,19,10,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/23/23949.mp4,0
no,66183,143,0,480,370,25.0,-1,1,20,102,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/NO/NO-512.mp4,0
no,38524,54,0,261,240,25.0,-1,1,21,56,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/48823.mp4,0
no,67934,93,26,377,360,25.0,-1,1,22,109,asllex,train,https://youtu.be/jGsh6zd3eUQ,0
no,38534,77,17,218,192,25.0,-1,1,23,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6400.mp4,0
no,38536,335,65,882,720,25.0,-1,1,25,51,nabboud,train,https://www.youtube.com/watch?v=lgNwgl10VSg,0
no,38538,320,52,918,720,25.0,-1,1,27,5,aslu,train,https://www.youtube.com/watch?v=mskmnqYYsGw,0
thin,57919,0,0,360,240,25.0,2196,2147,0,9,asl5200,train,https://www.youtube.com/watch?v=x6CehcknaH8,0
thin,57948,66,21,206,192,25.0,-1,1,1,10,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/22/22387.mp4,1
thin,57949,66,21,206,192,25.0,-1,1,2,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/22/22387.mp4,1
thin,57950,338,49,926,720,25.0,-1,1,3,5,aslu,train,https://www.youtube.com/watch?v=5IGeT5NK79A,1
thin,57952,18,7,228,240,25.0,-1,1,5,87,aslpro,train,http://www.aslpro.com/main/t/thin.swf,1
thin,57934,427,57,820,720,25.0,-1,1,6,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/thin-2.mp4,1
thin,57953,214,53,566,400,25.0,-1,1,7,12,aslsearch,train,http://www.aslsearch.com/signs/videos/skinny.mp4,0
thin,57935,437,57,825,720,25.0,-1,1,8,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/thin.mp4,0
thin,57936,840,75,1596,1075,25.0,-1,1,9,32,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Thin%202-aLghoMT6IhA.mp4,1
thin,57937,740,74,1629,1076,25.0,-1,1,10,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Thin%202-cXEknONHNEc.mp4,1
thin,66606,183,26,437,370,25.0,-1,1,11,92,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/TH/THIN-2192.mp4,1
thin,57939,856,69,1733,1080,25.0,-1,1,13,39,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Thin-5G1gWM4HnBI.mp4,0
thin,57940,690,97,1426,1080,25.0,-1,1,14,6,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Thin-85Xp1i_NN-E.mp4,1
thin,57941,823,73,1592,1080,25.0,-1,1,15,32,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Thin-fTYMARYgieE.mp4,1
thin,57942,120,0,533,480,25.0,-1,1,16,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468944700.6887.mp4,1
thin,66607,169,35,479,370,25.0,-1,1,17,93,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/TH/THIN-2465.mp4,0
